record_id,first_name,last_name,gender,date_of_birth,address,city,county,ssn,phone_number,email
695,Isabela,Tabacu,F,1940-03-29,Bulevardul Aanei Nr. 242,Sector 6,Caraș Severin,5660628204112,3312290969,itabacu@hotmail.com
696,Ana,Ene,F,1945-05-09,Drumul Leontin Stănescu Nr. 16 Bl. 20  Sc. 28 Ap. 952,Sector 6,Brăila,5590407368027,4607327442,anae@outlook.com
697,Bogdan,Toma,M,1986-09-30,Strada Cosmina Dumitrescu,Sector 6,Arad,1790401157626,1093436044,btoma@hotmail.com
698,Sandu,Dobre,M,1983-08-08,Intrarea Corneliu Stancu,Sector 6,Botoșani,3980912439991,6659975068,sdobre@protonmail.com
699,Clarisa,Niță,F,1958-02-25,Strada Dima Nr. 42 Bl. 73  Sc. 58 Ap. 448,Sector 6,Ilfov,8800821339731,8274793484,cniță@protonmail.com
700,Dina,Florea,F,1935-08-01,Drumul Nicolae Oprea Nr. 36 Bl. 54  Sc. 43 Ap. 318,Sector 6,Ilfov,8860809325251,9696608889,dinaf@outlook.com
701,Silvana,Cristea,F,1989-11-15,Soseaua Roxelana Popescu Nr. 635,Sector 6,Argeș,7260424076371,5268951390,cristea.silvana@hotmail.com
702,Adrian,Dobre,M,1973-03-09,Strada Ene Nr. 52 Bl. 98  Sc. 29 Ap. 972,Sector 6,București,5440902128456,3081276476,dobre.adrian@outlook.com
703,Ruxandra,Florea,F,1989-04-28,Strada Gheorghiu Nr. 729,Sector 6,Arad,8700930288641,5960463407,ruxandraf@hotmail.com
704,Veronica,Popescu,F,1975-10-31,Intrarea Eftimie,Sector 6,Caraș Severin,1110522233251,1132741473,veronicapopescu@hotmail.com
705,Ionuț,Stănescu,F,1989-10-01,Strada Ababei Nr. 119,Sector 6,Mehedinți,8880329038928,7187304071,ionuțstănescu@hotmail.com
706,Eftimia,Tomescu,F,1982-02-22,Intrarea Stănescu,Sector 6,Maramureș,8710305021869,0105485361,tomescu.eftimia@outlook.com
707,Manuela,Stan,F,2002-11-20,Soseaua Sonia Aanei,Sector 6,Iași,8841005187463,3640993402,mstan@protonmail.com
708,Anda,Popescu,F,1953-06-14,Strada Marin,Sector 6,Vâlcea,8250418339151,0806314808,andap@hotmail.com
709,Malvina,Suciu,F,2004-12-02,Bulevardul Albu,Sector 6,Cluj,2941024141694,2670496128,malvinasuciu@hotmail.com
710,Severin,Ababei,M,1948-06-18,Intrarea Ladislau Tudor,Sector 6,Timiș,3930427239165,9498728901,sababei@hotmail.com
711,Cosmin,Ababei,M,2002-08-15,Drumul Tabacu,Sector 6,Galați,2450726315847,3070068587,cosmin.ababei@yahoo.com
712,Lia,Stoica,F,1950-03-31,Intrarea Ene Nr. 778,Sector 6,Călărași,1911114189155,9635455778,lia.stoica@yahoo.com
713,Sava,Ababei,F,1960-03-13,Intrarea Popescu,Sector 6,Mureș,5760904243414,3472891011,savaababei@outlook.com
714,Teona,Stănescu,F,1963-01-03,Aleea Stoica,Sector 6,Vaslui,2280814209265,9290493015,teonastănescu@outlook.com
715,Nae,Dinu,M,1943-11-18,Strada Florea,Sector 6,Giurgiu,6721228129623,2791246970,ndinu@outlook.com
716,Anton,Albu,M,1960-10-15,Intrarea Ababei,Sector 6,Argeș,3721016311045,2072991599,antona@outlook.com
717,Floare,Ene,F,1958-12-01,Drumul Marin Nr. 927 Bl. 59  Sc. 14 Ap. 490,Sector 6,Vrancea,1720807121432,4749232357,floareene@protonmail.com
718,Edmond,Nistor,M,1982-04-09,Soseaua Niță Nr. 50 Bl. 97  Sc. 88 Ap. 644,Sector 6,Argeș,5940311156561,9681947467,nistor.edmond@hotmail.com
719,Filip,Ioniță,M,1992-11-01,Bulevardul Voinea,Sector 6,Prahova,5251127153100,2436660470,fioniță@yahoo.com
720,Manole,Suciu,M,1972-03-26,Intrarea Dan Popa,Sector 6,Bihor,2180404113711,7630979629,msuciu@protonmail.com
721,Maxim,Toma,M,2005-03-23,Aleea Rafael Eftimie Nr. 102,Sector 6,Mehedinți,3910128353476,3107135762,maxim.toma@outlook.com
722,Amedeu,Mazilescu,M,1989-12-02,Intrarea Ene,Sector 6,Vâlcea,2330631019176,3825167726,amedeum@protonmail.com
723,Călin,Popescu,M,1988-07-09,Strada Popa Nr. 865,Sector 6,Harghita,1230808467259,8664125969,popescu.călin@yahoo.com
724,Horia,Dinu,M,1992-11-22,Soseaua Popa Nr. 96 Bl. 78  Sc. 70 Ap. 574,Sector 6,Vâlcea,2010827349481,9022510278,horia.dinu@outlook.com
725,Minodora,Tabacu,F,2004-12-16,Soseaua Albu Nr. 194,Sector 6,Bistrița-Năsăud,5601024236731,8901587689,minodoratabacu@hotmail.com
726,Costache,Popescu,M,1960-09-13,Soseaua Albu Nr. 145 Bl. 38  Sc. 56 Ap. 672,Sector 6,Ilfov,5840426457379,1506534686,costachep@outlook.com
727,Aida,Pușcașu,F,1953-08-31,Aleea Nemeș Nr. 464,Sector 6,Timiș,6361107242101,7011247981,aidap@outlook.com
728,Alida,Voinea,F,1959-07-18,Drumul Eugen Stancu Nr. 67 Bl. 47  Sc. 30 Ap. 504,Sector 6,Vâlcea,7660806031974,0906232400,alidavoinea@yahoo.com
729,Florentina,Preda,F,1941-07-28,Soseaua Pop,Sector 6,Covasna,4441223138688,2786566268,florentinap@hotmail.com
730,Agripina,Aanei,F,1957-08-25,Intrarea Anca Voinea,Sector 6,Maramureș,5080205056417,3377010656,agripinaa@protonmail.com
731,Irinel,Stancu,M,1998-02-13,Aleea Ramona Stoica Nr. 85 Bl. 38  Sc. 11 Ap. 465,Sector 6,Timiș,8100113316852,4220943979,irinel.stancu@yahoo.com
732,Sever,Nistor,F,1951-11-24,Aleea Suciu Nr. 90,Sector 6,Hunedoara,4101028061281,1326237974,snistor@gmail.com
733,Geta,Dima,F,1980-12-04,Soseaua Alexandra Nistor Nr. 519 Bl. 68  Sc. 87 Ap. 991,Sector 6,Mureș,8790726520580,8018686254,geta.dima@protonmail.com
734,Gicu,Eftimie,M,2001-12-17,Aleea Luminița Pușcașu Nr. 71 Bl. 34  Sc. 33 Ap. 832,Sector 6,Iași,4950330446503,2838102378,gicue@gmail.com
735,Augustina,Ardelean,F,2006-10-19,Intrarea Dima Nr. 65 Bl. 59  Sc. 88 Ap. 179,Sector 6,Suceava,8010422449593,1650013146,ardelean.augustina@yahoo.com
736,Simina,Mocanu,F,1973-05-01,Intrarea Dumitrescu Nr. 20 Bl. 64  Sc. 11 Ap. 499,Sector 6,București,4200824326043,2076961784,simina.mocanu@hotmail.com
737,Sava,Stoica,F,2007-07-12,Strada Voinea,Sector 6,Satu Mare,2000508466111,3460823340,savastoica@yahoo.com
738,Dominic,Diaconescu,M,1939-09-03,Bulevardul Ababei Nr. 767 Bl. 93  Sc. 77 Ap. 296,Sector 6,Mehedinți,8601109124009,5410460401,dominicdiaconescu@protonmail.com
739,Barbu,Aanei,M,1966-10-23,Drumul Stan,Sector 6,Buzău,6821018457995,8405895333,barbu.aanei@protonmail.com
740,Crina,Suciu,F,1986-04-05,Drumul Cristea,Sector 6,Arad,6261004163463,3586858261,csuciu@hotmail.com
741,Anda,Florea,F,1970-12-12,Drumul Ștefana Stănescu,Sector 6,Timiș,4911214208028,2685752808,andaflorea@outlook.com
742,Diana,Dumitrescu,F,1960-02-18,Drumul Stancu,Sector 6,Bihor,5181105086332,1160782904,dianad@hotmail.com
743,Robertina,Niță,F,1987-06-20,Intrarea Dumitrescu,Sector 6,Hunedoara,8970724324581,7381898792,niță.robertina@protonmail.com
744,Lioara,Aanei,F,1938-12-05,Drumul Nadia Oprea Nr. 71,Sector 6,Galați,5171006456428,7473415212,lioaraa@outlook.com
745,Manole,Ionescu,M,2001-11-22,Bulevardul Preda Nr. 73,Sector 6,Sălaj,4320511062082,2611896095,ionescu.manole@yahoo.com
746,Paraschiva,Popa,F,1953-09-02,Drumul Stănescu Nr. 14,Sector 6,Galați,1810217311313,7097645039,popa.paraschiva@protonmail.com
747,Axenia,Stoica,F,1985-09-15,Intrarea Ardelean Nr. 709 Bl. 19  Sc. 11 Ap. 119,Sector 6,Dâmbovița,6170904030676,7711170189,stoica.axenia@hotmail.com
748,Nae,Nistor,M,1973-10-18,Intrarea Nemeș Nr. 313 Bl. 90  Sc. 74 Ap. 722,Sector 6,Gorj,8330803280521,7332021044,nae.nistor@protonmail.com
749,Dumitra,Stancu,F,1966-09-28,Drumul Eduard Tudor Nr. 268 Bl. 93  Sc. 68 Ap. 268,Sector 6,București,1580407018400,1473834971,dumitrastancu@gmail.com
750,Andra,Stancu,F,1977-08-26,Intrarea Dima,Sector 6,Timiș,5641222292476,5410477998,astancu@gmail.com
751,Francisc,Ardelean,M,1973-07-30,Soseaua Stoica,Sector 6,Bihor,6141201365278,9599442261,ardelean.francisc@protonmail.com
752,Lucrețiu,Stoica,F,1996-01-31,Soseaua Anica Marin Nr. 105 Bl. 67  Sc. 69 Ap. 494,Sector 6,Prahova,4340804155511,8710592173,stoica.lucrețiu@yahoo.com
753,Martin,Toma,M,1988-04-19,Aleea Amelia Dumitrescu Nr. 98,Sector 6,Hunedoara,7740814276875,0648646786,mtoma@gmail.com
754,Atena,Voinea,F,1970-05-10,Intrarea Barbu,Sector 6,București,2810719182355,9173573186,atena.voinea@outlook.com
755,David,Ene,M,2004-06-07,Bulevardul Dumitrescu,Sector 6,Maramureș,4781020344747,6711963406,davide@outlook.com
756,Suzana,Dumitrescu,F,1936-01-12,Intrarea Ladislau Cristea Nr. 91 Bl. 73  Sc. 74 Ap. 706,Sector 6,Gorj,8890505083531,3889940979,suzana.dumitrescu@outlook.com
757,Adriana,Nistor,F,1960-12-08,Drumul Barbu,Sector 6,Prahova,4810913213283,5444074049,adrianan@yahoo.com
758,Janina,Dochioiu,F,1951-02-19,Strada Marta Preda Nr. 104 Bl. 31  Sc. 61 Ap. 684,Sector 6,Ialomița,8540317514256,8751629301,janinad@gmail.com
759,Milena,Oprea,F,1994-07-02,Intrarea Costin Pop Nr. 39,Sector 6,Vâlcea,1580326399804,6281906721,milenaoprea@hotmail.com
760,Andrei,Ardelean,M,1966-04-17,Drumul Eftimie,Sector 6,Satu Mare,1830415418810,6004181077,andreia@yahoo.com
761,Zina,Mocanu,F,1934-10-13,Soseaua Toma Nr. 72,Sector 6,Buzău,3220427015647,1326247235,zmocanu@outlook.com
762,Liana,Preda,F,2005-03-09,Strada Ene Nr. 61,Sector 6,Vrancea,5870128357779,9459957240,lianap@yahoo.com
763,Corina,Tudor,F,1964-12-03,Soseaua Tomescu Nr. 220 Bl. 69  Sc. 88 Ap. 303,Sector 6,Sălaj,8330109057401,0063461757,corinatudor@yahoo.com
764,Marina,Mocanu,F,2005-08-16,Strada Stănescu Nr. 99,Sector 6,Bistrița-Năsăud,1720309337816,6971625781,marinam@gmail.com
765,Severina,Diaconu,F,1985-09-23,Aleea Albert Barbu,Sector 6,Cluj,4301114145641,2066127579,diaconu.severina@protonmail.com
766,Sofia,Voinea,F,1952-02-15,Bulevardul Suciu Nr. 98,Sector 6,Călărași,6460622526299,4038748239,sofiav@protonmail.com
767,Maia,Florea,F,1944-08-14,Aleea Livia Dinu Nr. 48 Bl. 43  Sc. 90 Ap. 534,Sector 6,Timiș,1150629346967,0613028798,mflorea@yahoo.com
768,Smaranda,Mocanu,F,1961-11-03,Bulevardul Marin Popescu Nr. 45,Sector 6,Argeș,2270625098668,6162455054,smarandamocanu@protonmail.com
769,Anișoara,Manole,M,1967-11-04,Aleea Marin,Sector 6,Bihor,7820311259992,6353816385,amanole@yahoo.com
770,Florina,Dobre,F,1943-06-20,Aleea Gheorghiu,Sector 6,Alba,3891118519754,3094116708,florina.dobre@protonmail.com
771,Clara,Eftimie,F,1942-12-26,Bulevardul Popa Nr. 975 Bl. 53  Sc. 91 Ap. 852,Sector 6,Botoșani,7081104342406,4438944481,clara.eftimie@outlook.com
772,Ducu,Pop,F,1955-01-17,Drumul Matilda Tomescu Nr. 471 Bl. 16  Sc. 59 Ap. 790,Sector 6,București,8190524273094,3360840940,ducupop@gmail.com
773,Mircea,Dochioiu,M,2005-06-30,Strada Vasilica Tabacu,Sector 6,Galați,5390729191136,2900856113,mirceadochioiu@gmail.com
774,Estera,Diaconu,F,1981-05-04,Soseaua Pop,Sector 6,Hunedoara,6090811272575,0994084849,ediaconu@yahoo.com
775,Oliviu,Nistor,M,1989-07-07,Intrarea Anton Oprea,Sector 6,Galați,2540503217266,5583510082,oliviu.nistor@outlook.com
776,Celia,Nemeș,F,1945-01-31,Strada Mazilescu,Sector 6,Bacău,2760313229547,6287399049,celianemeș@protonmail.com
777,Saveta,Preda,F,1968-07-04,Aleea Cristea Nr. 738 Bl. 15  Sc. 80 Ap. 710,Sector 6,Ialomița,1321024132326,0201791945,preda.saveta@gmail.com
778,Tudosia,Stoica,F,1959-01-24,Drumul Oana Pușcașu,Sector 6,Bihor,7321224325241,8859521626,tstoica@hotmail.com
779,Lucențiu,Popescu,F,1938-06-06,Intrarea Agripina Nistor Nr. 422 Bl. 89  Sc. 20 Ap. 517,Sector 6,Hunedoara,6810327200430,9303935705,lucențiu.popescu@protonmail.com
780,Haralamb,Gheorghiu,M,1997-04-19,Bulevardul Letiția Manole Nr. 204,Sector 6,Vrancea,5251013320057,2482934192,haralambg@gmail.com
781,Clarisa,Stancu,F,1949-04-16,Strada Nistor Nr. 70 Bl. 37  Sc. 26 Ap. 741,Sector 6,Dolj,8170930074751,0163977360,stancu.clarisa@gmail.com
782,Petrică,Stănescu,M,1952-12-13,Soseaua Stănescu Nr. 981,Sector 6,Bacău,8120505468807,5733320408,petricăstănescu@yahoo.com
783,Visarion,Marin,M,1939-06-03,Strada Marin Pușcașu,Sector 6,Botoșani,4860712446360,0366170376,visarionmarin@yahoo.com
784,Mălina,Manole,F,1987-05-27,Aleea Stela Tudor Nr. 12,Sector 6,Neamț,7630816451775,9229092292,mălinam@yahoo.com
785,Giorgian,Stănescu,M,1974-05-07,Intrarea Dobre,Sector 6,Cluj,1650821435492,6864810289,giorgianstănescu@yahoo.com
786,Doru,Pușcașu,M,1976-12-15,Aleea Anda Ababei Nr. 41 Bl. 88  Sc. 45 Ap. 920,Sector 6,Călărași,4760615513198,5277238006,dorup@hotmail.com
787,Ducu,Albu,F,1995-06-06,Drumul Eftimie Nr. 93,Sector 6,Tulcea,4650507262491,9971531141,ducualbu@gmail.com
788,Mădălina,Dumitrescu,F,1992-05-11,Bulevardul Victor Pușcașu Nr. 54 Bl. 19  Sc. 44 Ap. 304,Sector 6,Vrancea,8650419184084,6607795728,dumitrescu.mădălina@hotmail.com
789,Cristina,Diaconu,F,1959-01-20,Soseaua Petre Ardelean,Sector 6,Ialomița,1931231231506,3083378556,cristinad@outlook.com
790,Alice,Preda,F,1974-06-06,Drumul Stănescu,Sector 6,Cluj,6500817261570,6860538235,alicep@hotmail.com
791,Brândușa,Stoica,M,1959-02-08,Aleea Costache Florea Nr. 553,Sector 6,Arad,5800907517814,1034052068,brândușa.stoica@protonmail.com
792,Iustin,Gheorghiu,M,1987-05-12,Intrarea Anamaria Tabacu,Sector 6,Timiș,1710208219138,4250425217,gheorghiu.iustin@gmail.com
793,Zenobia,Tabacu,F,1978-08-20,Bulevardul Emanoil Diaconescu Nr. 62,Sector 6,Galați,4640228085639,2601536319,zenobiatabacu@yahoo.com
794,Catrina,Popescu,F,1991-12-19,Bulevardul Cosmina Toma Nr. 722 Bl. 15  Sc. 43 Ap. 492,Sector 6,Bistrița-Năsăud,3550520233469,3427786238,catrina.popescu@protonmail.com
795,Ștefana,Oprea,F,1937-04-13,Aleea Oprea Nr. 343 Bl. 95  Sc. 29 Ap. 622,Sector 6,București,5040129223190,6399196933,ștefanao@hotmail.com
796,Izabela,Toma,F,1993-07-14,Intrarea Popa,Sector 6,Botoșani,4421014192115,7627558358,izabelat@protonmail.com
797,Didina,Stănescu,F,1963-02-07,Bulevardul Patricia Niță Nr. 17 Bl. 83  Sc. 51 Ap. 163,Sector 6,Timiș,1980520123754,6050757740,stănescu.didina@protonmail.com
798,Eftimie,Albu,M,1935-09-29,Intrarea Georgescu Nr. 837 Bl. 40  Sc. 42 Ap. 563,Sector 6,Olt,1290320298191,1498146347,albu.eftimie@protonmail.com
799,Leontin,Nistor,M,1987-10-12,Bulevardul Petru Dima,Sector 6,Călărași,5511109298286,1899098193,nistor.leontin@protonmail.com
800,Ludmila,Popa,F,1981-12-15,Intrarea Georgel Dobre Nr. 21 Bl. 56  Sc. 39 Ap. 598,Sector 6,Gorj,8851015409271,7875330056,ludmilapopa@hotmail.com
801,Tudor,Cristea,M,1985-11-21,Bulevardul Ionescu Nr. 765,Sector 6,Neamț,1250709415326,2329617250,tcristea@gmail.com
802,Margareta,Stan,F,1975-04-06,Intrarea Pop Nr. 87 Bl. 27  Sc. 59 Ap. 990,Sector 6,Dolj,2350228357955,2720095324,mstan@yahoo.com
803,Dinu,Manole,M,1965-06-06,Aleea Albu Nr. 137,Sector 6,Suceava,2880901215490,1470184756,dinumanole@yahoo.com
804,Constantina,Preda,F,1963-02-02,Intrarea Stancu,Sector 6,Brașov,1870828310919,6888668214,constantina.preda@gmail.com
805,Adelina,Mocanu,F,1976-02-14,Intrarea Toma,Sector 6,Vaslui,6921022022254,7405711939,adelina.mocanu@protonmail.com
806,Lili,Stănescu,F,1957-03-29,Bulevardul Elodia Florea Nr. 794 Bl. 49  Sc. 51 Ap. 452,Sector 6,Dolj,2911112045943,1736170463,lili.stănescu@outlook.com
807,Oana,Toma,F,1956-02-04,Bulevardul Pop Nr. 32 Bl. 68  Sc. 96 Ap. 323,Sector 6,Olt,1540113444789,1470740158,oana.toma@hotmail.com
808,Ilinca,Ionescu,M,1994-11-10,Intrarea Ardelean,Sector 6,Neamț,7960803059325,3658520100,ilincai@hotmail.com
809,Daniel,Eftimie,M,1937-11-16,Strada Dochia Mocanu Nr. 593,Sector 6,Vrancea,5140915080308,1135076640,deftimie@hotmail.com
810,Inocențiu,Toma,M,1964-10-02,Aleea Costache Diaconu Nr. 259 Bl. 54  Sc. 80 Ap. 743,Sector 6,Vrancea,4511018222134,8022745475,itoma@protonmail.com
811,Maia,Mocanu,F,1938-10-23,Intrarea Mazilescu Nr. 174 Bl. 24  Sc. 13 Ap. 378,Sector 6,Botoșani,2951220411375,2852907708,maia.mocanu@yahoo.com
812,Giorgian,Oprea,F,1936-02-09,Intrarea Stoica,Sector 6,Călărași,5950925276841,8852502256,giorgian.oprea@gmail.com
813,Viorica,Marin,F,1974-03-21,Intrarea Dinu Nr. 728 Bl. 69  Sc. 24 Ap. 212,Sector 6,Botoșani,4520825105812,8278011075,viorica.marin@protonmail.com
814,Daniel,Stănescu,M,1973-12-19,Strada Alina Ionescu,Sector 6,Bistrița-Năsăud,2130530207570,2571304341,daniels@protonmail.com
815,Ozana,Nistor,F,1964-10-07,Drumul Luana Popescu,Sector 6,Giurgiu,6091108393444,4284197928,onistor@hotmail.com
816,Sandu,Pop,M,1973-01-27,Intrarea Dobre Nr. 202 Bl. 86  Sc. 50 Ap. 200,Sector 6,Sălaj,2090823036690,1577118196,sandupop@gmail.com
817,Augustin,Georgescu,M,1962-11-18,Soseaua Beatrice Diaconu,Sector 6,Prahova,7540509407896,7279745192,ageorgescu@yahoo.com
818,Cristea,Popa,F,1949-03-11,Drumul Bartolomeu Suciu,Sector 6,Constanța,1470912143470,3157860078,cpopa@yahoo.com
819,Alexe,Dinu,M,1986-12-01,Drumul Stancu,Sector 6,Harghita,5681122043703,7587012367,alexed@hotmail.com
820,Ioanina,Manole,F,1989-12-16,Soseaua Stan Nr. 25 Bl. 18  Sc. 31 Ap. 197,Sector 6,Bistrița-Năsăud,1961223378005,3883222414,ioaninamanole@outlook.com
821,Fiona,Dumitrescu,F,1955-09-10,Soseaua Pop,Sector 6,Arad,1181022070344,7610590760,fionadumitrescu@protonmail.com
822,Marga,Suciu,F,1956-09-08,Intrarea Ardelean Nr. 174 Bl. 26  Sc. 17 Ap. 423,Sector 6,Covasna,4720708446645,9748701167,suciu.marga@yahoo.com
823,Romina,Nistor,F,1993-03-08,Soseaua Mazilescu Nr. 85,Sector 6,Buzău,1280928165804,5064301570,nistor.romina@protonmail.com
824,Călin,Preda,M,1994-07-13,Bulevardul Georgescu Nr. 58 Bl. 78  Sc. 94 Ap. 484,Sector 6,Brașov,7490214376706,6574099460,călinpreda@yahoo.com
825,Albertina,Tabacu,F,1976-12-07,Intrarea Ababei Nr. 435,Sector 6,Mehedinți,4790524114195,4859684350,atabacu@protonmail.com
826,Monica,Popescu,F,1977-08-28,Intrarea Stan Nr. 97 Bl. 65  Sc. 98 Ap. 586,Sector 6,Bihor,5471212409479,6098395642,monicap@protonmail.com
827,Eliza,Stancu,F,2006-07-10,Aleea Ionelia Ene Nr. 609 Bl. 29  Sc. 27 Ap. 643,Sector 6,Mehedinți,2890104290171,8963814263,elizas@gmail.com
828,Alexandra,Cristea,F,1951-04-02,Bulevardul Stancu,Sector 6,Alba,7081124042630,9645867273,acristea@outlook.com
829,Teodor,Ababei,M,1949-12-28,Bulevardul Georgescu Nr. 68,Sector 6,Gorj,3660422245281,1467589519,tababei@yahoo.com
830,Eva,Pop,F,2001-11-13,Intrarea Oprea,Sector 6,Olt,8861013122117,1105106125,eva.pop@yahoo.com
831,Gheorghe,Stoica,M,1984-07-29,Soseaua Eftimie Nr. 64,Sector 6,Ilfov,7870811085997,5037211635,gheorghe.stoica@yahoo.com
832,Petru,Gheorghiu,M,1991-04-22,Strada Florea Popescu Nr. 28,Sector 6,Giurgiu,7960213462233,2975384513,gheorghiu.petru@gmail.com
833,Mihai,Voinea,M,1984-03-10,Intrarea Șerban Marin,Sector 6,Buzău,7881003212412,6590946292,mihai.voinea@hotmail.com
834,Sofia,Suciu,F,1963-04-15,Soseaua Darius Dinu Nr. 259 Bl. 50  Sc. 46 Ap. 541,Sector 6,Bistrița-Năsăud,5641020062181,6695000832,sofias@outlook.com
835,Dina,Nistor,F,1957-06-05,Drumul Dobre Nr. 89 Bl. 59  Sc. 14 Ap. 190,Sector 6,Bistrița-Năsăud,3220316420684,1862886105,nistor.dina@yahoo.com
836,Aneta,Tudor,F,1942-08-21,Soseaua Dumitrescu,Sector 6,Caraș Severin,7290607090460,2338110496,anetatudor@outlook.com
837,Viorica,Dochioiu,F,1975-10-26,Soseaua Octav Cristea Nr. 427 Bl. 33  Sc. 12 Ap. 322,Sector 6,Gorj,7380521436131,3876054609,vioricadochioiu@outlook.com
838,Darius,Popescu,M,2005-09-12,Soseaua Dochioiu Nr. 512 Bl. 19  Sc. 32 Ap. 880,Sector 6,Bistrița-Năsăud,8650922066796,4312608089,popescu.darius@hotmail.com
839,Zina,Barbu,F,1939-02-24,Drumul Popescu Nr. 610,Sector 6,Arad,7840229111791,4014049304,zina.barbu@gmail.com
840,Floarea,Marin,F,1937-10-06,Drumul Pop,Sector 6,Hunedoara,8650506090098,8373368656,floarea.marin@hotmail.com
841,Cezara,Niță,F,1987-06-09,Strada Niță Nr. 42,Sector 6,Gorj,3090216423631,0520405515,cezaraniță@outlook.com
842,Axinte,Ene,M,1987-09-29,Soseaua Ardelean Nr. 72,Sector 6,Harghita,6661012181232,5731376450,ene.axinte@gmail.com
843,Ariadna,Stan,F,1955-12-14,Soseaua Dinu Nr. 60 Bl. 10  Sc. 38 Ap. 462,Sector 6,Prahova,8980724286812,8362101934,stan.ariadna@outlook.com
844,Ramona,Popa,F,2000-07-30,Drumul Natașa Suciu,Sector 6,Vrancea,8240217141788,7184019613,ramona.popa@hotmail.com
845,Cazimir,Stănescu,M,1963-09-02,Aleea Pop,Sector 6,Bistrița-Năsăud,7620508450627,0832474505,cazimirs@gmail.com
846,Norbert,Cristea,M,2000-09-10,Aleea Ionescu Nr. 13,Sector 6,Gorj,5990417340555,8985652211,ncristea@gmail.com
847,Horațiu,Voinea,M,1996-03-20,Strada Mugurel Nistor,Sector 6,Botoșani,5050527372461,1008509411,hvoinea@protonmail.com
848,Constantina,Ababei,F,1987-11-29,Soseaua Dobre Nr. 410 Bl. 88  Sc. 92 Ap. 119,Sector 6,Ialomița,2120419204931,5895235910,constantinaa@protonmail.com
849,Teodora,Marin,F,1948-12-05,Aleea Stan Nr. 54 Bl. 79  Sc. 85 Ap. 177,Sector 6,Timiș,5461005191561,9400948347,tmarin@protonmail.com
850,Vicenția,Ioniță,M,1960-09-20,Intrarea Ernest Nistor Nr. 253 Bl. 95  Sc. 75 Ap. 272,Sector 6,Iași,8431206404339,5531075096,vicențiai@outlook.com
851,Catinca,Ardelean,F,1991-09-09,Strada Oprea,Sector 6,Teleorman,4680704331814,6460665203,ardelean.catinca@yahoo.com
852,Aglaia,Barbu,F,2005-03-14,Drumul Stoica Nr. 24 Bl. 77  Sc. 73 Ap. 987,Sector 6,Prahova,6950613364878,6170783177,aglaiab@hotmail.com
853,Flaviu,Oprea,M,2006-03-09,Soseaua Bernard Tudor,Sector 6,Dolj,5740319149024,9261468949,foprea@outlook.com
854,Gabriel,Stănescu,M,1959-07-08,Drumul Dinu Dumitrescu Nr. 77 Bl. 35  Sc. 40 Ap. 277,Sector 6,Harghita,2280122411552,0207472968,gabriel.stănescu@protonmail.com
855,Gianina,Dobre,F,1946-07-10,Aleea Dobre Nr. 19 Bl. 53  Sc. 38 Ap. 964,Sector 6,București,6890403071951,6656150274,gianinad@hotmail.com
856,Safta,Stănescu,F,1940-03-15,Intrarea Nemeș Nr. 96 Bl. 46  Sc. 78 Ap. 962,Sector 6,Dâmbovița,4130202151258,1049549804,safta.stănescu@yahoo.com
857,Narcis,Diaconescu,M,1958-07-17,Soseaua Cristina Niță,Sector 6,Suceava,3930125206831,3116837330,narcisdiaconescu@outlook.com
858,Zaraza,Dobre,F,1971-06-06,Drumul Ionescu,Sector 6,Sibiu,5110421355626,2393956028,dobre.zaraza@gmail.com
859,Matei,Voinea,M,1954-11-22,Strada Popa Nr. 73 Bl. 48  Sc. 68 Ap. 287,Sector 6,Bistrița-Năsăud,5190129169652,4890921538,mateiv@yahoo.com
860,Haralambie,Toma,M,1966-08-19,Intrarea Voichița Preda Nr. 91 Bl. 68  Sc. 37 Ap. 273,Sector 6,Cluj,5030124467928,4386761471,haralambie.toma@yahoo.com
861,Rozalia,Ardelean,F,1940-12-30,Bulevardul Dima,Sector 6,Vrancea,1241106395760,4609577268,rozalia.ardelean@outlook.com
862,Atena,Popa,F,1963-08-04,Soseaua Dima Nr. 94 Bl. 48  Sc. 48 Ap. 697,Sector 6,Hunedoara,6020125394387,4152469064,atenapopa@protonmail.com
863,Gheorghiță,Nistor,F,1958-02-05,Strada Pușcașu Nr. 102 Bl. 81  Sc. 49 Ap. 804,Sector 6,Suceava,3110820189376,1716639755,gnistor@hotmail.com
864,Lucreția,Cristea,M,1944-08-03,Intrarea Aanei Nr. 64 Bl. 56  Sc. 72 Ap. 261,Sector 6,Arad,4950323200398,2447951465,cristea.lucreția@hotmail.com
865,Theodor,Suciu,M,2003-11-27,Drumul Eftimie Nr. 313 Bl. 88  Sc. 44 Ap. 845,Sector 6,Ialomița,3211202248812,0397462403,tsuciu@hotmail.com
866,Lia,Diaconescu,F,1964-08-15,Strada Voinea Nr. 299 Bl. 21  Sc. 94 Ap. 829,Sector 6,Caraș Severin,2740423272834,7740994058,liadiaconescu@hotmail.com
867,Anastasia,Popescu,F,1961-05-25,Soseaua Nistor,Sector 6,Alba,7550326048931,3563681575,anastasiap@yahoo.com
868,Severina,Marin,F,1948-05-13,Soseaua Niță Nr. 492,Sector 6,Argeș,7640612050169,3288181658,smarin@protonmail.com
869,Ligia,Stoica,F,1941-12-06,Soseaua Edgar Dima Nr. 961 Bl. 90  Sc. 78 Ap. 907,Sector 6,Sibiu,8141126265358,2790012323,stoica.ligia@gmail.com
